masse,CO2,dimension,cylindrée,puissance,autonomie électrique,fuel mode,fuel type
1272.0,C,2670.0,999.0,84.0,0.0,M,petrol
1480.0,C,2729.0,1950.0,110.0,0.0,M,diesel
1595.0,C,2830.0,1968.0,120.0,2.0,H,diesel
1605.0,C,2830.0,1968.0,150.0,2.0,H,diesel
1245.0,C,2495.0,1499.0,75.0,0.0,M,petrol
1562.0,C,2786.0,1968.0,110.0,0.0,M,diesel
1564.0,C,2786.0,1968.0,90.0,0.0,M,diesel
1597.0,C,2786.0,1968.0,110.0,0.0,M,diesel
1410.0,C,2669.0,1498.0,96.0,2.0,H,petrol
1399.0,C,2650.0,998.0,88.0,2.0,H,petrol
1241.0,C,2639.0,999.0,70.0,0.0,M,petrol
1487.0,C,2624.0,1968.0,85.0,0.0,M,diesel
1272.0,C,2670.0,999.0,84.0,0.0,M,petrol
1404.0,C,2672.0,999.0,81.0,2.0,H,petrol
1682.0,C,2970.0,1968.0,75.0,0.0,M,diesel
1632.0,C,2786.0,1968.0,90.0,0.0,M,diesel
1568.0,C,2786.0,1968.0,110.0,0.0,M,diesel
1577.0,C,2786.0,1968.0,110.0,0.0,M,diesel
1241.0,C,2639.0,999.0,70.0,0.0,M,petrol
1498.0,C,2625.0,1968.0,85.0,0.0,M,diesel
1640.0,C,2729.0,1950.0,110.0,0.0,M,diesel
1690.0,C,2829.0,1968.0,150.0,2.0,H,diesel
1750.0,C,2770.0,1968.0,100.0,2.0,H,diesel
1451.0,C,2700.0,999.0,92.0,2.0,H,petrol
1310.0,C,2567.0,1499.0,75.0,0.0,M,petrol
1267.0,C,2551.0,999.0,70.0,0.0,M,petrol
1369.0,C,2625.0,999.0,81.0,0.0,M,petrol
1324.0,C,2712.0,999.0,84.0,0.0,M,petrol
1610.0,C,2672.0,1968.0,110.0,0.0,M,diesel
1715.0,C,2931.0,1968.0,150.0,2.0,H,diesel
1605.0,C,2830.0,1968.0,150.0,2.0,H,diesel
1480.0,C,2589.0,1968.0,110.0,0.0,M,diesel
1655.0,C,2851.0,1995.0,140.0,0.0,M,diesel
1695.0,C,2970.0,1968.0,75.0,0.0,M,diesel
1588.0,C,2786.0,1968.0,110.0,0.0,M,diesel
1629.0,C,2836.0,1968.0,110.0,0.0,M,diesel
1528.0,C,2619.0,1968.0,110.0,0.0,M,diesel
1369.0,C,2625.0,999.0,81.0,0.0,M,petrol
1630.0,C,2677.0,1968.0,110.0,0.0,M,diesel
1755.0,C,2770.0,1968.0,120.0,2.0,H,diesel
1608.0,C,2786.0,1968.0,110.0,0.0,M,diesel
1588.0,C,2669.0,1968.0,110.0,0.0,M,diesel
1595.0,C,2669.0,1968.0,110.0,0.0,M,diesel
1401.0,C,2639.0,1332.0,103.0,2.0,H,petrol
1502.0,C,2621.0,1968.0,85.0,0.0,M,diesel
1487.0,C,2621.0,1968.0,85.0,0.0,M,diesel
1432.0,C,2672.0,1498.0,110.0,2.0,H,petrol
1660.0,C,2851.0,1995.0,110.0,2.0,H,diesel
1588.0,C,2669.0,1968.0,110.0,0.0,M,diesel
1595.0,C,2669.0,1968.0,110.0,0.0,M,diesel
1475.0,C,2612.0,1248.0,70.0,0.0,M,diesel
1482.0,C,2624.0,1968.0,110.0,0.0,M,diesel
1280.0,C,2605.0,1199.0,96.0,0.0,M,petrol
1505.0,C,2729.0,1950.0,110.0,0.0,M,diesel
1590.0,C,2830.0,1968.0,100.0,2.0,H,diesel
1588.0,C,2669.0,1968.0,110.0,0.0,M,diesel
1595.0,C,2669.0,1968.0,110.0,0.0,M,diesel
1315.0,C,2640.0,1197.0,85.0,0.0,M,petrol
1352.0,C,2697.0,988.0,93.0,0.0,M,petrol
1740.0,D,2836.0,1968.0,147.0,0.0,M,diesel
1784.0,D,2836.0,1968.0,147.0,0.0,M,diesel
1718.0,D,2677.0,1968.0,110.0,0.0,M,diesel
1678.0,C,2672.0,1968.0,110.0,0.0,M,diesel
1453.0,D,2624.0,1498.0,110.0,0.0,M,petrol
1767.0,D,2836.0,1968.0,147.0,0.0,M,diesel
1810.0,E,2838.0,1968.0,147.0,0.0,M,diesel
1247.0,C,2639.0,999.0,70.0,0.0,M,petrol
1326.0,B,2669.0,999.0,81.0,0.0,M,petrol
1428.0,C,2669.0,1498.0,110.0,0.0,M,petrol
1422.0,C,2667.0,1498.0,110.0,0.0,M,petrol
1443.0,C,2669.0,1498.0,110.0,0.0,M,petrol
2477.0,F,2996.0,2967.0,210.0,2.0,H,diesel
2398.0,F,2999.0,2967.0,210.0,2.0,H,diesel
2373.0,F,2999.0,2967.0,170.0,2.0,H,diesel
1433.0,C,2669.0,1498.0,110.0,0.0,M,petrol
1714.0,C,2836.0,1968.0,110.0,0.0,M,diesel
1425.0,C,2669.0,1498.0,110.0,0.0,M,petrol
1714.0,D,2678.0,1968.0,110.0,0.0,M,diesel
1691.0,D,2678.0,1968.0,110.0,0.0,M,diesel
1741.0,D,2678.0,1968.0,110.0,0.0,M,diesel
1718.0,D,2678.0,1968.0,110.0,0.0,M,diesel
1475.0,D,2624.0,1498.0,110.0,0.0,M,petrol
1494.0,D,2624.0,1498.0,110.0,0.0,M,petrol
1635.0,C,2836.0,1968.0,110.0,0.0,M,diesel
1250.0,C,2552.0,999.0,81.0,0.0,M,petrol
1482.0,D,2624.0,1498.0,110.0,0.0,M,petrol
1678.0,D,2836.0,1968.0,147.0,0.0,M,diesel
1764.0,E,2836.0,1968.0,147.0,0.0,M,diesel
1788.0,E,2836.0,1984.0,206.0,0.0,M,petrol
1318.0,C,2639.0,999.0,81.0,0.0,M,petrol
1477.0,D,2621.0,1498.0,110.0,0.0,M,petrol
1394.0,C,2669.0,1498.0,110.0,0.0,M,petrol
1475.0,C,2667.0,1498.0,110.0,2.0,H,petrol
1553.0,D,2677.0,1984.0,180.0,0.0,M,petrol
1462.0,D,2624.0,1498.0,110.0,0.0,M,petrol
1533.0,C,2624.0,1968.0,110.0,0.0,M,diesel
1461.0,C,2669.0,1498.0,110.0,2.0,H,petrol
1409.0,C,2667.0,1498.0,110.0,0.0,M,petrol
1667.0,E,2677.0,1498.0,110.0,2.0,H,petrol
1654.0,D,2677.0,1498.0,110.0,2.0,H,petrol
1620.0,D,2677.0,1498.0,110.0,2.0,H,petrol
1870.0,E,2788.0,1968.0,147.0,0.0,M,diesel
1574.0,D,2677.0,1984.0,180.0,0.0,M,petrol
1691.0,D,2677.0,1968.0,110.0,0.0,M,diesel
1733.0,D,2677.0,1968.0,110.0,0.0,M,diesel
1728.0,D,2678.0,1968.0,110.0,0.0,M,diesel
1757.0,D,2677.0,1968.0,110.0,0.0,M,diesel
1757.0,D,2677.0,1968.0,110.0,0.0,M,diesel
1327.0,C,2636.0,1498.0,110.0,0.0,M,petrol
1282.0,C,2552.0,999.0,81.0,0.0,M,petrol
1200.0,B,2552.0,999.0,81.0,0.0,M,petrol
1810.0,D,2836.0,1968.0,147.0,0.0,M,diesel
1859.0,E,2787.0,1968.0,147.0,0.0,M,diesel
1585.0,C,2829.0,1496.0,90.0,0.0,M,diesel
1552.0,D,2669.0,1984.0,140.0,0.0,M,petrol
1701.0,D,2677.0,1968.0,110.0,0.0,M,diesel
1531.0,C,2624.0,1968.0,110.0,0.0,M,diesel
1697.0,D,2677.0,1968.0,147.0,0.0,M,diesel
1698.0,D,2677.0,1968.0,110.0,0.0,M,diesel
1666.0,D,2678.0,1498.0,110.0,2.0,H,petrol
1643.0,D,2677.0,1498.0,110.0,2.0,H,petrol
1673.0,D,2677.0,1968.0,147.0,0.0,M,diesel
1886.0,E,2788.0,1968.0,147.0,0.0,M,diesel
1586.0,D,2677.0,1984.0,180.0,0.0,M,petrol
1585.0,B,2672.0,1968.0,110.0,0.0,M,diesel
1385.0,C,2589.0,1498.0,110.0,0.0,M,petrol
1212.0,B,2552.0,999.0,70.0,0.0,M,petrol
1211.0,C,2552.0,999.0,81.0,0.0,M,petrol
2645.0,F,3000.0,1968.0,110.0,0.0,M,diesel
1262.0,C,2639.0,999.0,70.0,0.0,M,petrol
1472.0,D,2624.0,1498.0,110.0,0.0,M,petrol
2270.0,G,2930.0,3996.0,441.0,2.0,H,petrol
1530.0,B,2669.0,1968.0,110.0,0.0,M,diesel
1529.0,C,2667.0,1968.0,85.0,0.0,M,diesel
1494.0,B,2624.0,1968.0,85.0,0.0,M,diesel
1285.0,C,2636.0,999.0,81.0,0.0,M,petrol
1314.0,C,2639.0,999.0,81.0,0.0,M,petrol
1305.0,C,2636.0,999.0,81.0,0.0,M,petrol
1560.0,D,2829.0,1984.0,110.0,2.0,H,petrol
1595.0,C,2829.0,1968.0,100.0,2.0,H,diesel
1560.0,D,2829.0,1984.0,110.0,2.0,H,petrol
1635.0,D,2829.0,1984.0,150.0,2.0,H,petrol
1625.0,D,2829.0,1968.0,150.0,2.0,H,diesel
1610.0,D,2829.0,1984.0,150.0,2.0,H,petrol
1860.0,E,2829.0,2967.0,210.0,2.0,H,diesel
1825.0,E,2829.0,2967.0,210.0,2.0,H,diesel
1645.0,E,2829.0,1984.0,195.0,2.0,H,petrol
1885.0,E,2828.0,2967.0,210.0,2.0,H,diesel
1685.0,E,2829.0,1984.0,195.0,2.0,H,petrol
1825.0,E,2829.0,2967.0,210.0,2.0,H,diesel
1595.0,D,2829.0,1984.0,110.0,2.0,H,petrol
1665.0,C,2826.0,1984.0,125.0,0.0,M,ng
1685.0,E,2826.0,1984.0,195.0,2.0,H,petrol
1610.0,D,2826.0,1984.0,150.0,2.0,H,petrol
1625.0,D,2826.0,1968.0,150.0,2.0,H,diesel
1910.0,E,2826.0,2967.0,251.0,2.0,H,diesel
1610.0,D,2826.0,1984.0,150.0,2.0,H,petrol
1625.0,D,2826.0,1968.0,150.0,2.0,H,diesel
1610.0,D,2826.0,1984.0,150.0,2.0,H,petrol
1625.0,D,2826.0,1968.0,150.0,2.0,H,diesel
1685.0,E,2826.0,1984.0,195.0,2.0,H,petrol
1610.0,D,2826.0,1984.0,150.0,2.0,H,petrol
1665.0,C,2826.0,1984.0,125.0,0.0,M,ng
1860.0,E,2826.0,2967.0,210.0,2.0,H,diesel
1605.0,C,2829.0,1968.0,120.0,2.0,H,diesel
1665.0,C,2829.0,1984.0,125.0,0.0,M,ng
1910.0,E,2829.0,2967.0,251.0,2.0,H,diesel
1560.0,D,2829.0,1984.0,110.0,2.0,H,petrol
1560.0,D,2829.0,1984.0,110.0,2.0,H,petrol
1675.0,D,2829.0,1984.0,150.0,2.0,H,petrol
1705.0,E,2828.0,1984.0,195.0,2.0,H,petrol
1665.0,C,2829.0,1984.0,125.0,0.0,M,ng
1665.0,D,2829.0,1968.0,150.0,2.0,H,diesel
1560.0,D,2829.0,1984.0,150.0,2.0,H,petrol
1550.0,C,2829.0,1968.0,100.0,2.0,H,diesel
1665.0,D,2829.0,1968.0,150.0,2.0,H,diesel
1825.0,E,2829.0,2967.0,210.0,2.0,H,diesel
1665.0,C,2829.0,1984.0,125.0,0.0,M,ng
1595.0,D,2829.0,1984.0,110.0,2.0,H,petrol
1675.0,E,2829.0,1984.0,150.0,2.0,H,petrol
1560.0,C,2829.0,1968.0,120.0,2.0,H,diesel
1595.0,E,2826.0,1984.0,110.0,2.0,H,petrol
1700.0,D,2826.0,1968.0,150.0,2.0,H,diesel
1700.0,D,2826.0,1968.0,150.0,2.0,H,diesel
1625.0,D,2826.0,1968.0,150.0,2.0,H,diesel
1625.0,D,2826.0,1968.0,150.0,2.0,H,diesel
1560.0,D,2826.0,1984.0,110.0,2.0,H,petrol
1560.0,D,2826.0,1984.0,110.0,2.0,H,petrol
1510.0,D,2829.0,1984.0,110.0,2.0,H,petrol
1595.0,C,2829.0,1968.0,100.0,2.0,H,diesel
1560.0,D,2829.0,1984.0,110.0,2.0,H,petrol
1645.0,E,2829.0,1984.0,195.0,2.0,H,petrol
1560.0,C,2829.0,1968.0,120.0,2.0,H,diesel
1675.0,E,2826.0,1984.0,150.0,2.0,H,petrol
1625.0,D,2826.0,1968.0,150.0,2.0,H,diesel
1700.0,D,2826.0,1968.0,150.0,2.0,H,diesel
1700.0,D,2826.0,1968.0,150.0,2.0,H,diesel
1685.0,E,2826.0,1984.0,195.0,2.0,H,petrol
1665.0,C,2826.0,1984.0,125.0,0.0,M,ng
1675.0,D,2826.0,1984.0,150.0,2.0,H,petrol
1595.0,D,2826.0,1984.0,110.0,2.0,H,petrol
1560.0,D,2826.0,1984.0,110.0,2.0,H,petrol
1605.0,C,2829.0,1968.0,120.0,2.0,H,diesel
1510.0,D,2829.0,1984.0,110.0,2.0,H,petrol
1560.0,C,2829.0,1968.0,120.0,2.0,H,diesel
1550.0,C,2829.0,1968.0,100.0,2.0,H,diesel
1675.0,D,2829.0,1984.0,150.0,2.0,H,petrol
1870.0,E,2829.0,2967.0,251.0,2.0,H,diesel
1560.0,C,2829.0,1968.0,120.0,2.0,H,diesel
1665.0,D,2829.0,1968.0,150.0,2.0,H,diesel
1685.0,E,2829.0,1984.0,195.0,2.0,H,petrol
1575.0,D,2829.0,1968.0,150.0,2.0,H,diesel
1675.0,E,2826.0,1984.0,150.0,2.0,H,petrol
1610.0,D,2826.0,1984.0,150.0,2.0,H,petrol
1595.0,D,2826.0,1984.0,110.0,2.0,H,petrol
1610.0,D,2826.0,1984.0,150.0,2.0,H,petrol
1700.0,D,2826.0,1968.0,150.0,2.0,H,diesel
1665.0,C,2829.0,1984.0,125.0,0.0,M,ng
1665.0,C,2829.0,1984.0,125.0,0.0,M,ng
1510.0,D,2829.0,1984.0,110.0,2.0,H,petrol
1685.0,E,2829.0,1984.0,195.0,2.0,H,petrol
1685.0,E,2829.0,1984.0,195.0,2.0,H,petrol
1610.0,D,2826.0,1984.0,150.0,2.0,H,petrol
1560.0,D,2826.0,1984.0,110.0,2.0,H,petrol
1595.0,C,2829.0,1968.0,100.0,2.0,H,diesel
1595.0,C,2826.0,1968.0,100.0,2.0,H,diesel
1675.0,D,2826.0,1984.0,150.0,2.0,H,petrol
1595.0,C,2826.0,1968.0,100.0,2.0,H,diesel
1685.0,E,2826.0,1984.0,195.0,2.0,H,petrol
1675.0,E,2826.0,1984.0,150.0,2.0,H,petrol
1610.0,D,2826.0,1984.0,150.0,2.0,H,petrol
1510.0,D,2829.0,1984.0,110.0,2.0,H,petrol
1860.0,E,2829.0,2967.0,210.0,2.0,H,diesel
1560.0,D,2829.0,1984.0,110.0,2.0,H,petrol
1550.0,C,2829.0,1968.0,100.0,2.0,H,diesel
1625.0,D,2829.0,1968.0,150.0,2.0,H,diesel
1575.0,C,2829.0,1968.0,150.0,2.0,H,diesel
1685.0,E,2826.0,1984.0,195.0,2.0,H,petrol
1675.0,E,2826.0,1984.0,150.0,2.0,H,petrol
1860.0,E,2826.0,2967.0,210.0,2.0,H,diesel
1560.0,D,2826.0,1984.0,110.0,2.0,H,petrol
1605.0,C,2826.0,1968.0,120.0,2.0,H,diesel
1860.0,E,2826.0,2967.0,210.0,2.0,H,diesel
1575.0,D,2829.0,1968.0,150.0,2.0,H,diesel
1560.0,D,2829.0,1984.0,110.0,2.0,H,petrol
1610.0,D,2829.0,1984.0,150.0,2.0,H,petrol
1665.0,C,2829.0,1984.0,125.0,0.0,M,ng
1685.0,E,2829.0,1984.0,195.0,2.0,H,petrol
1700.0,D,2826.0,1968.0,150.0,2.0,H,diesel
1705.0,E,2828.0,1984.0,195.0,2.0,H,petrol
1675.0,D,2826.0,1984.0,150.0,2.0,H,petrol
1860.0,E,2826.0,2967.0,210.0,2.0,H,diesel
1675.0,D,2826.0,1984.0,150.0,2.0,H,petrol
1560.0,D,2826.0,1984.0,110.0,2.0,H,petrol
1825.0,E,2829.0,2967.0,210.0,2.0,H,diesel
1825.0,E,2829.0,2967.0,210.0,2.0,H,diesel
1675.0,E,2829.0,1984.0,150.0,2.0,H,petrol
1675.0,E,2826.0,1984.0,150.0,2.0,H,petrol
1610.0,D,2826.0,1984.0,150.0,2.0,H,petrol
1665.0,C,2826.0,1984.0,125.0,0.0,M,ng
1665.0,C,2826.0,1984.0,125.0,0.0,M,ng
1685.0,E,2826.0,1984.0,195.0,2.0,H,petrol
1595.0,D,2826.0,1984.0,110.0,2.0,H,petrol
1625.0,C,2826.0,1968.0,150.0,2.0,H,diesel
1550.0,C,2829.0,1968.0,100.0,2.0,H,diesel
1575.0,D,2829.0,1968.0,150.0,2.0,H,diesel
1560.0,D,2826.0,1984.0,110.0,2.0,H,petrol
1575.0,D,2829.0,1968.0,150.0,2.0,H,diesel
1595.0,D,2829.0,1968.0,100.0,2.0,H,diesel
1895.0,E,2829.0,2967.0,251.0,2.0,H,diesel
1585.0,D,2829.0,1984.0,110.0,2.0,H,petrol
1690.0,D,2829.0,1968.0,150.0,2.0,H,diesel
1585.0,D,2829.0,1984.0,110.0,2.0,H,petrol
1845.0,E,2829.0,2967.0,210.0,2.0,H,diesel
1660.0,D,2829.0,1984.0,150.0,2.0,H,petrol
1605.0,D,2829.0,1968.0,150.0,2.0,H,diesel
1845.0,E,2829.0,2967.0,210.0,2.0,H,diesel
1670.0,E,2829.0,1984.0,195.0,2.0,H,petrol
1590.0,D,2829.0,1984.0,150.0,2.0,H,petrol
1550.0,D,2830.0,1984.0,110.0,2.0,H,petrol
1635.0,E,2770.0,1984.0,195.0,2.0,H,petrol
1605.0,D,2830.0,1968.0,150.0,2.0,H,diesel
1895.0,E,2830.0,2967.0,251.0,2.0,H,diesel
1845.0,E,2830.0,2967.0,210.0,2.0,H,diesel
1550.0,D,2830.0,1984.0,110.0,2.0,H,petrol
1650.0,C,2830.0,1984.0,125.0,0.0,M,ng
1565.0,C,2770.0,1968.0,120.0,2.0,H,diesel
1845.0,E,2830.0,2967.0,210.0,2.0,H,diesel
1560.0,D,2770.0,1984.0,150.0,2.0,H,petrol
1635.0,D,2770.0,1984.0,150.0,2.0,H,petrol
1670.0,E,2830.0,1984.0,195.0,2.0,H,petrol
1570.0,D,2770.0,1968.0,150.0,2.0,H,diesel
1755.0,C,2770.0,1968.0,120.0,2.0,H,diesel
1740.0,D,2770.0,1984.0,110.0,2.0,H,petrol
1830.0,E,2770.0,1984.0,195.0,2.0,H,petrol
1915.0,F,2770.0,2995.0,260.0,0.0,M,petrol
1745.0,D,2770.0,1984.0,150.0,2.0,H,petrol
1845.0,D,2770.0,1968.0,150.0,2.0,H,diesel
1845.0,D,2770.0,1968.0,150.0,2.0,H,diesel
1765.0,D,2770.0,1968.0,150.0,2.0,H,diesel
1765.0,D,2770.0,1968.0,150.0,2.0,H,diesel
1745.0,D,2770.0,1984.0,150.0,2.0,H,petrol
1845.0,D,2770.0,1968.0,150.0,2.0,H,diesel
1745.0,D,2770.0,1984.0,150.0,2.0,H,petrol
1690.0,C,2830.0,1968.0,150.0,2.0,H,diesel
1635.0,E,2770.0,1984.0,195.0,2.0,H,petrol
1670.0,E,2830.0,1984.0,195.0,2.0,H,petrol
1845.0,E,2830.0,2967.0,210.0,2.0,H,diesel
1635.0,E,2770.0,1984.0,195.0,2.0,H,petrol
1740.0,D,2770.0,1984.0,110.0,2.0,H,petrol
1660.0,D,2829.0,1984.0,150.0,2.0,H,petrol
1815.0,E,2770.0,1984.0,150.0,2.0,H,petrol
1830.0,E,2770.0,1984.0,195.0,2.0,H,petrol
1590.0,D,2829.0,1984.0,150.0,2.0,H,petrol
1670.0,E,2829.0,1984.0,195.0,2.0,H,petrol
1605.0,D,2829.0,1968.0,150.0,2.0,H,diesel
1845.0,E,2829.0,2967.0,210.0,2.0,H,diesel
1655.0,C,2770.0,1968.0,150.0,2.0,H,diesel
1550.0,D,2830.0,1984.0,110.0,2.0,H,petrol
1550.0,D,2830.0,1984.0,110.0,2.0,H,petrol
1550.0,D,2830.0,1984.0,110.0,2.0,H,petrol
1845.0,E,2830.0,2967.0,210.0,2.0,H,diesel
1515.0,C,2770.0,1984.0,110.0,2.0,H,petrol
1650.0,C,2830.0,1984.0,125.0,0.0,M,ng
1740.0,D,2770.0,1984.0,110.0,2.0,H,petrol
1845.0,D,2770.0,1968.0,150.0,2.0,H,diesel
1805.0,E,2770.0,2967.0,210.0,2.0,H,diesel
1845.0,E,2830.0,2967.0,210.0,2.0,H,diesel
1590.0,D,2830.0,1984.0,150.0,2.0,H,petrol
1845.0,E,2830.0,2967.0,210.0,2.0,H,diesel
1570.0,C,2770.0,1968.0,150.0,2.0,H,diesel
1765.0,D,2770.0,1968.0,150.0,2.0,H,diesel
1590.0,C,2829.0,1984.0,150.0,2.0,H,petrol
1895.0,E,2829.0,2967.0,251.0,2.0,H,diesel
1670.0,E,2829.0,1984.0,195.0,2.0,H,petrol
1895.0,E,2829.0,2967.0,251.0,2.0,H,diesel
1515.0,D,2770.0,1984.0,110.0,2.0,H,petrol
1515.0,D,2770.0,1984.0,110.0,2.0,H,petrol
1670.0,E,2830.0,1984.0,195.0,2.0,H,petrol
1690.0,D,2830.0,1968.0,150.0,2.0,H,diesel
1660.0,D,2830.0,1984.0,150.0,2.0,H,petrol
1845.0,E,2770.0,1968.0,150.0,2.0,H,diesel
1550.0,D,2830.0,1984.0,110.0,2.0,H,petrol
1690.0,C,2830.0,1968.0,150.0,2.0,H,diesel
1570.0,C,2770.0,1968.0,150.0,2.0,H,diesel
1805.0,E,2770.0,2967.0,210.0,2.0,H,diesel
1565.0,C,2770.0,1968.0,120.0,2.0,H,diesel
1830.0,E,2770.0,1984.0,195.0,2.0,H,petrol
1845.0,D,2770.0,1968.0,150.0,2.0,H,diesel
1895.0,E,2829.0,2967.0,251.0,2.0,H,diesel
1895.0,E,2829.0,2967.0,251.0,2.0,H,diesel
1690.0,D,2829.0,1968.0,150.0,2.0,H,diesel
1670.0,E,2829.0,1984.0,195.0,2.0,H,petrol
1845.0,E,2830.0,2967.0,210.0,2.0,H,diesel
1550.0,C,2830.0,1984.0,110.0,2.0,H,petrol
1550.0,D,2830.0,1984.0,110.0,2.0,H,petrol
1860.0,E,2770.0,2967.0,251.0,2.0,H,diesel
1550.0,D,2830.0,1984.0,110.0,2.0,H,petrol
1650.0,C,2830.0,1984.0,125.0,0.0,M,ng
1670.0,E,2830.0,1984.0,195.0,2.0,H,petrol
1565.0,C,2770.0,1968.0,120.0,2.0,H,diesel
1815.0,E,2770.0,1984.0,150.0,2.0,H,petrol
1740.0,E,2770.0,1984.0,110.0,2.0,H,petrol
1830.0,E,2770.0,1984.0,195.0,2.0,H,petrol
1655.0,D,2770.0,1968.0,150.0,2.0,H,diesel
1515.0,C,2770.0,1984.0,110.0,2.0,H,petrol
1585.0,D,2829.0,1984.0,110.0,2.0,H,petrol
1550.0,C,2829.0,1984.0,110.0,2.0,H,petrol
1805.0,E,2770.0,2967.0,210.0,2.0,H,diesel
1805.0,E,2770.0,2967.0,210.0,2.0,H,diesel
1515.0,D,2770.0,1984.0,110.0,2.0,H,petrol
1550.0,C,2830.0,1984.0,110.0,2.0,H,petrol
1845.0,D,2770.0,1968.0,150.0,2.0,H,diesel
1845.0,D,2770.0,1968.0,150.0,2.0,H,diesel
1845.0,E,2770.0,1968.0,150.0,2.0,H,diesel
1515.0,D,2770.0,1984.0,110.0,2.0,H,petrol
1550.0,D,2830.0,1984.0,110.0,2.0,H,petrol
1635.0,D,2770.0,1984.0,150.0,2.0,H,petrol
1805.0,E,2770.0,2967.0,210.0,2.0,H,diesel
1805.0,E,2770.0,2967.0,210.0,2.0,H,diesel
1550.0,D,2770.0,1984.0,110.0,2.0,H,petrol
1690.0,D,2829.0,1968.0,150.0,2.0,H,diesel
1590.0,D,2830.0,1984.0,150.0,2.0,H,petrol
1805.0,E,2770.0,2967.0,210.0,2.0,H,diesel
1690.0,D,2830.0,1968.0,150.0,2.0,H,diesel
1830.0,E,2770.0,1984.0,195.0,2.0,H,petrol
1745.0,D,2770.0,1984.0,150.0,2.0,H,petrol
1745.0,E,2770.0,1984.0,150.0,2.0,H,petrol
1845.0,E,2770.0,1968.0,150.0,2.0,H,diesel
1745.0,D,2770.0,1984.0,150.0,2.0,H,petrol
1655.0,C,2770.0,1968.0,150.0,2.0,H,diesel
1650.0,C,2830.0,1984.0,125.0,0.0,M,ng
1845.0,E,2830.0,2967.0,210.0,2.0,H,diesel
1740.0,D,2770.0,1984.0,110.0,2.0,H,petrol
1845.0,E,2829.0,2967.0,210.0,2.0,H,diesel
1655.0,D,2770.0,1968.0,150.0,2.0,H,diesel
1605.0,C,2830.0,1968.0,150.0,2.0,H,diesel
1815.0,D,2770.0,1984.0,150.0,2.0,H,petrol
1570.0,C,2770.0,1968.0,150.0,2.0,H,diesel
1650.0,B,2830.0,1984.0,125.0,0.0,M,ng
1595.0,D,2830.0,1968.0,120.0,2.0,H,diesel
1860.0,E,2770.0,2967.0,251.0,2.0,H,diesel
1765.0,D,2770.0,1968.0,150.0,2.0,H,diesel
1755.0,D,2770.0,1968.0,120.0,2.0,H,diesel
1605.0,D,2830.0,1968.0,150.0,2.0,H,diesel
1660.0,E,2830.0,1984.0,150.0,2.0,H,petrol
1755.0,C,2770.0,1968.0,120.0,2.0,H,diesel
1815.0,D,2770.0,1984.0,150.0,2.0,H,petrol
1830.0,E,2770.0,1984.0,195.0,2.0,H,petrol
1745.0,D,2770.0,1984.0,150.0,2.0,H,petrol
1650.0,B,2830.0,1984.0,125.0,0.0,M,ng
1845.0,E,2830.0,2967.0,210.0,2.0,H,diesel
1550.0,D,2830.0,1984.0,110.0,2.0,H,petrol
1895.0,E,2829.0,2967.0,251.0,2.0,H,diesel
1655.0,C,2770.0,1968.0,150.0,2.0,H,diesel
1845.0,E,2830.0,2967.0,210.0,2.0,H,diesel
1755.0,D,2770.0,1968.0,120.0,2.0,H,diesel
1845.0,D,2770.0,1968.0,150.0,2.0,H,diesel
1550.0,D,2770.0,1984.0,110.0,2.0,H,petrol
1670.0,E,2829.0,1984.0,195.0,2.0,H,petrol
1670.0,E,2829.0,1984.0,195.0,2.0,H,petrol
1550.0,D,2829.0,1984.0,110.0,2.0,H,petrol
1845.0,E,2830.0,2967.0,210.0,2.0,H,diesel
1635.0,D,2770.0,1984.0,150.0,2.0,H,petrol
1635.0,E,2770.0,1984.0,195.0,2.0,H,petrol
1815.0,E,2770.0,1984.0,150.0,2.0,H,petrol
1845.0,E,2829.0,2967.0,210.0,2.0,H,diesel
1635.0,E,2770.0,1984.0,195.0,2.0,H,petrol
1550.0,C,2770.0,1984.0,110.0,2.0,H,petrol
1635.0,D,2770.0,1984.0,150.0,2.0,H,petrol
1755.0,C,2770.0,1968.0,120.0,2.0,H,diesel
1815.0,D,2770.0,1984.0,150.0,2.0,H,petrol
1650.0,C,2830.0,1984.0,125.0,0.0,M,ng
1690.0,D,2830.0,1968.0,150.0,2.0,H,diesel
2370.0,A,2998.0,2995.0,250.0,53.0,P,petrol/electric
2195.0,F,3128.0,2967.0,210.0,2.0,H,diesel
2055.0,F,3128.0,2995.0,250.0,2.0,H,petrol
2095.0,E,2998.0,2967.0,210.0,2.0,H,diesel
2370.0,A,2998.0,2995.0,250.0,53.0,P,petrol/electric
2195.0,E,3128.0,2967.0,210.0,2.0,H,diesel
2370.0,A,2998.0,2995.0,250.0,53.0,P,petrol/electric
2400.0,A,3128.0,2995.0,250.0,53.0,P,petrol/electric
2120.0,F,3128.0,2967.0,210.0,2.0,H,diesel
2370.0,A,2998.0,2995.0,250.0,55.0,P,petrol/electric
2400.0,A,3128.0,2995.0,250.0,52.0,P,petrol/electric
2400.0,A,3128.0,2995.0,250.0,53.0,P,petrol/electric
2060.0,G,3128.0,3996.0,338.0,0.0,M,petrol
2055.0,F,3128.0,2995.0,250.0,0.0,M,petrol
2005.0,A,3128.0,2995.0,250.0,59.0,P,petrol/electric
2480.0,A,3128.0,2995.0,250.0,67.0,P,petrol/electric
